Time,Customer,Facility,GrowthRate
30-08-2024,Customer1,Facility1,0.056058935
31-08-2024,Customer1,Facility1,0.058893601
01-01-2023,Customer2,Facility1,0
02-01-2023,Customer2,Facility1,0
03-01-2023,Customer2,Facility1,0.000279005
04-01-2023,Customer2,Facility1,0.000279005
05-01-2023,Customer2,Facility1,0.005631773
06-01-2023,Customer2,Facility1,0.005631773
07-01-2023,Customer2,Facility1,0.005631773
08-01-2023,Customer2,Facility1,0.005631773
09-01-2023,Customer2,Facility1,0.005631773
10-01-2023,Customer2,Facility1,0.005631773
11-01-2023,Customer2,Facility1,0.005631773
12-01-2023,Customer2,Facility1,0.005631773
13-01-2023,Customer2,Facility1,0.005631773
14-01-2023,Customer2,Facility1,0.005631773
15-01-2023,Customer2,Facility1,0.005631773
16-01-2023,Customer2,Facility1,0.005631773
17-01-2023,Customer2,Facility1,0.005631773
18-01-2023,Customer2,Facility1,0.005631773
19-01-2023,Customer2,Facility1,0.005631773
20-01-2023,Customer2,Facility1,0.005631773
21-01-2023,Customer2,Facility1,0.005631773
22-01-2023,Customer2,Facility1,0.008581621
23-01-2023,Customer2,Facility1,0.008581621
24-01-2023,Customer2,Facility1,0.008581621
25-01-2023,Customer2,Facility1,0.008581621
26-01-2023,Customer2,Facility1,0.008581621
27-01-2023,Customer2,Facility1,0.008581621
28-01-2023,Customer2,Facility1,0.008581621
29-01-2023,Customer2,Facility1,0.008581621
30-01-2023,Customer2,Facility1,0.008581621
31-01-2023,Customer2,Facility1,0.008581621
01-02-2023,Customer2,Facility1,0.008581621
02-02-2023,Customer2,Facility1,0.008581621
03-02-2023,Customer2,Facility1,0.008581621
04-02-2023,Customer2,Facility1,0.008581621
05-02-2023,Customer2,Facility1,0.008581621
06-02-2023,Customer2,Facility1,0.008581621
07-02-2023,Customer2,Facility1,0.01385477
08-02-2023,Customer2,Facility1,0.01385477
09-02-2023,Customer2,Facility1,0.01385477
10-02-2023,Customer2,Facility1,0.01385477
11-02-2023,Customer2,Facility1,0.01385477
12-02-2023,Customer2,Facility1,0.01385477
13-02-2023,Customer2,Facility1,0.01385477
14-02-2023,Customer2,Facility1,0.01385477
15-02-2023,Customer2,Facility1,0.01385477
16-02-2023,Customer2,Facility1,0.01385477
17-02-2023,Customer2,Facility1,0.01385477
18-02-2023,Customer2,Facility1,0.01385477
19-02-2023,Customer2,Facility1,0.01385477
20-02-2023,Customer2,Facility1,0.01385477
21-02-2023,Customer2,Facility1,0.01385477
22-02-2023,Customer2,Facility1,0.01385477
23-02-2023,Customer2,Facility1,0.01385477
24-02-2023,Customer2,Facility1,0.01385477
25-02-2023,Customer2,Facility1,0.01385477
26-02-2023,Customer2,Facility1,0.01385477
27-02-2023,Customer2,Facility1,0.01385477
28-02-2023,Customer2,Facility1,0.01385477
01-03-2023,Customer2,Facility1,0.014196515
02-03-2023,Customer2,Facility1,0.014196515
03-03-2023,Customer2,Facility1,0.014196515
04-03-2023,Customer2,Facility1,0.014196515
05-03-2023,Customer2,Facility1,0.014196515
06-03-2023,Customer2,Facility1,0.014196515
07-03-2023,Customer2,Facility1,0.014196515
08-03-2023,Customer2,Facility1,0.014196515
09-03-2023,Customer2,Facility1,0.014196515
10-03-2023,Customer2,Facility1,0.014196515
11-03-2023,Customer2,Facility1,0.014196515
12-03-2023,Customer2,Facility1,0.014196515
13-03-2023,Customer2,Facility1,0.014196515
14-03-2023,Customer2,Facility1,0.014196515
15-03-2023,Customer2,Facility1,0.014196515
16-03-2023,Customer2,Facility1,0.014196515
17-03-2023,Customer2,Facility1,0.014196515
18-03-2023,Customer2,Facility1,0.014196515
19-03-2023,Customer2,Facility1,0.014196515
20-03-2023,Customer2,Facility1,0.014196515
21-03-2023,Customer2,Facility1,0.014196515
22-03-2023,Customer2,Facility1,0.014196515
23-03-2023,Customer2,Facility1,0.014196515
24-03-2023,Customer2,Facility1,0.014196515
25-03-2023,Customer2,Facility1,0.014196515
26-03-2023,Customer2,Facility1,0.014196515
27-03-2023,Customer2,Facility1,0.014196515
28-03-2023,Customer2,Facility1,0.014196515
29-03-2023,Customer2,Facility1,0.014196515
30-03-2023,Customer2,Facility1,0.014196515
31-03-2023,Customer2,Facility1,0.014196515
01-04-2023,Customer2,Facility1,0.014196515
02-04-2023,Customer2,Facility1,0.014196515
03-04-2023,Customer2,Facility1,0.014196515
04-04-2023,Customer2,Facility1,0.014196515
05-04-2023,Customer2,Facility1,0.014196515
06-04-2023,Customer2,Facility1,0.014196515
07-04-2023,Customer2,Facility1,0.014196515
08-04-2023,Customer2,Facility1,0.014196515
09-04-2023,Customer2,Facility1,0.014196515
10-04-2023,Customer2,Facility1,0.014196515
11-04-2023,Customer2,Facility1,0.014196515
12-04-2023,Customer2,Facility1,0.014196515
13-04-2023,Customer2,Facility1,0.014196515
14-04-2023,Customer2,Facility1,0.014196515
15-04-2023,Customer2,Facility1,0.014196515
16-04-2023,Customer2,Facility1,0.014196515
17-04-2023,Customer2,Facility1,0.014196515
18-04-2023,Customer2,Facility1,0.014196515
19-04-2023,Customer2,Facility1,0.014196515
20-04-2023,Customer2,Facility1,0.014196515
21-04-2023,Customer2,Facility1,0.014196515
22-04-2023,Customer2,Facility1,0.014196515
23-04-2023,Customer2,Facility1,0.014196515
24-04-2023,Customer2,Facility1,0.014196515
25-04-2023,Customer2,Facility1,0.014196515
26-04-2023,Customer2,Facility1,0.014196515
27-04-2023,Customer2,Facility1,0.014196515
28-04-2023,Customer2,Facility1,0.014196515
29-04-2023,Customer2,Facility1,0.014196515
30-04-2023,Customer2,Facility1,0.014196515
01-05-2023,Customer2,Facility1,0.014196515
02-05-2023,Customer2,Facility1,0.014196515
03-05-2023,Customer2,Facility1,0.014196515
04-05-2023,Customer2,Facility1,0.014196515
05-05-2023,Customer2,Facility1,0.014196515
06-05-2023,Customer2,Facility1,0.014196515
07-05-2023,Customer2,Facility1,0.014196515
08-05-2023,Customer2,Facility1,0.014196515
09-05-2023,Customer2,Facility1,0.014196515
10-05-2023,Customer2,Facility1,0.014196515
11-05-2023,Customer2,Facility1,0.014196515
12-05-2023,Customer2,Facility1,0.014196515
13-05-2023,Customer2,Facility1,0.014196515
14-05-2023,Customer2,Facility1,0.014196515
15-05-2023,Customer2,Facility1,0.014196515
16-05-2023,Customer2,Facility1,0.014196515
17-05-2023,Customer2,Facility1,0.014196515
18-05-2023,Customer2,Facility1,0.014196515
19-05-2023,Customer2,Facility1,0.014196515
20-05-2023,Customer2,Facility1,0.014196515
21-05-2023,Customer2,Facility1,0.014196515
22-05-2023,Customer2,Facility1,0.014196515
23-05-2023,Customer2,Facility1,0.014196515
24-05-2023,Customer2,Facility1,0.014196515
25-05-2023,Customer2,Facility1,0.014196515
26-05-2023,Customer2,Facility1,0.014196515
27-05-2023,Customer2,Facility1,0.014196515
28-05-2023,Customer2,Facility1,0.014196515
29-05-2023,Customer2,Facility1,0.014196515
30-05-2023,Customer2,Facility1,0.014196515
31-05-2023,Customer2,Facility1,0.014196515
01-06-2023,Customer2,Facility1,0.014196515
02-06-2023,Customer2,Facility1,0.014196515
03-06-2023,Customer2,Facility1,0.014196515
04-06-2023,Customer2,Facility1,0.014196515
05-06-2023,Customer2,Facility1,0.014196515
06-06-2023,Customer2,Facility1,0.014196515
07-06-2023,Customer2,Facility1,0.014196515
08-06-2023,Customer2,Facility1,0.014196515
09-06-2023,Customer2,Facility1,0.014196515
10-06-2023,Customer2,Facility1,0.014196515
11-06-2023,Customer2,Facility1,0.014196515
12-06-2023,Customer2,Facility1,0.014196515
13-06-2023,Customer2,Facility1,0.014196515
14-06-2023,Customer2,Facility1,0.014196515
15-06-2023,Customer2,Facility1,0.014196515
16-06-2023,Customer2,Facility1,0.015305461
17-06-2023,Customer2,Facility1,0.015305461
18-06-2023,Customer2,Facility1,0.015305461
19-06-2023,Customer2,Facility1,0.015305461
20-06-2023,Customer2,Facility1,0.015305461
21-06-2023,Customer2,Facility1,0.015305461
22-06-2023,Customer2,Facility1,0.015305461
23-06-2023,Customer2,Facility1,0.015305461
24-06-2023,Customer2,Facility1,0.015305461
25-06-2023,Customer2,Facility1,0.015305461
26-06-2023,Customer2,Facility1,0.015305461
27-06-2023,Customer2,Facility1,0.015305461
28-06-2023,Customer2,Facility1,0.015305461
29-06-2023,Customer2,Facility1,0.015305461
30-06-2023,Customer2,Facility1,0.017069521
01-07-2023,Customer2,Facility1,0.017069521
02-07-2023,Customer2,Facility1,0.017069521
03-07-2023,Customer2,Facility1,0.017069521
04-07-2023,Customer2,Facility1,0.017069521
05-07-2023,Customer2,Facility1,0.017069521
06-07-2023,Customer2,Facility1,0.017069521
07-07-2023,Customer2,Facility1,0.017069521
08-07-2023,Customer2,Facility1,0.017069521
09-07-2023,Customer2,Facility1,0.017069521
10-07-2023,Customer2,Facility1,0.017069521
11-07-2023,Customer2,Facility1,0.017069521
12-07-2023,Customer2,Facility1,0.017069521
13-07-2023,Customer2,Facility1,0.017069521
14-07-2023,Customer2,Facility1,0.017069521
15-07-2023,Customer2,Facility1,0.017069521
16-07-2023,Customer2,Facility1,0.017069521
17-07-2023,Customer2,Facility1,0.017069521
18-07-2023,Customer2,Facility1,0.017069521
19-07-2023,Customer2,Facility1,0.017069521
20-07-2023,Customer2,Facility1,0.017069521
21-07-2023,Customer2,Facility1,0.017069521
22-07-2023,Customer2,Facility1,0.017069521
23-07-2023,Customer2,Facility1,0.017069521
24-07-2023,Customer2,Facility1,0.017069521
25-07-2023,Customer2,Facility1,0.017069521
26-07-2023,Customer2,Facility1,0.018907416
27-07-2023,Customer2,Facility1,0.018907416
28-07-2023,Customer2,Facility1,0.018907416
29-07-2023,Customer2,Facility1,0.018907416
30-07-2023,Customer2,Facility1,0.018907416
31-07-2023,Customer2,Facility1,0.018907416
01-08-2023,Customer2,Facility1,0.018907416
02-08-2023,Customer2,Facility1,0.018907416
03-08-2023,Customer2,Facility1,0.018907416
04-08-2023,Customer2,Facility1,0.018907416
05-08-2023,Customer2,Facility1,0.018907416
06-08-2023,Customer2,Facility1,0.018907416
07-08-2023,Customer2,Facility1,0.018907416
08-08-2023,Customer2,Facility1,0.018907416
09-08-2023,Customer2,Facility1,0.018907416
10-08-2023,Customer2,Facility1,0.019934521
11-08-2023,Customer2,Facility1,0.019934521
12-08-2023,Customer2,Facility1,0.019934521
13-08-2023,Customer2,Facility1,0.019934521
14-08-2023,Customer2,Facility1,0.019934521
15-08-2023,Customer2,Facility1,0.019934521
16-08-2023,Customer2,Facility1,0.019934521
17-08-2023,Customer2,Facility1,0.019934521
18-08-2023,Customer2,Facility1,0.019934521
19-08-2023,Customer2,Facility1,0.019934521
20-08-2023,Customer2,Facility1,0.019934521
21-08-2023,Customer2,Facility1,0.019934521
22-08-2023,Customer2,Facility1,0.020299649
23-08-2023,Customer2,Facility1,0.020299649
24-08-2023,Customer2,Facility1,0.020299649
25-08-2023,Customer2,Facility1,0.020299649
26-08-2023,Customer2,Facility1,0.020299649
27-08-2023,Customer2,Facility1,0.020299649
28-08-2023,Customer2,Facility1,0.020299649
29-08-2023,Customer2,Facility1,0.020299649
30-08-2023,Customer2,Facility1,0.020299649
31-08-2023,Customer2,Facility1,0.020299649
01-09-2023,Customer2,Facility1,0.020299649
02-09-2023,Customer2,Facility1,0.020299649
03-09-2023,Customer2,Facility1,0.020299649
04-09-2023,Customer2,Facility1,0.020299649
05-09-2023,Customer2,Facility1,0.020665684
06-09-2023,Customer2,Facility1,0.020665684
07-09-2023,Customer2,Facility1,0.020665684
08-09-2023,Customer2,Facility1,0.020665684
09-09-2023,Customer2,Facility1,0.020665684
10-09-2023,Customer2,Facility1,0.024757564
11-09-2023,Customer2,Facility1,0.024757564
12-09-2023,Customer2,Facility1,0.024757564
13-09-2023,Customer2,Facility1,0.024757564
14-09-2023,Customer2,Facility1,0.024757564
15-09-2023,Customer2,Facility1,0.024757564
16-09-2023,Customer2,Facility1,0.024757564
17-09-2023,Customer2,Facility1,0.024757564
18-09-2023,Customer2,Facility1,0.024757564
19-09-2023,Customer2,Facility1,0.024757564
20-09-2023,Customer2,Facility1,0.024757564
21-09-2023,Customer2,Facility1,0.025607912
22-09-2023,Customer2,Facility1,0.025607912
23-09-2023,Customer2,Facility1,0.025607912
24-09-2023,Customer2,Facility1,0.025607912
25-09-2023,Customer2,Facility1,0.025607912
26-09-2023,Customer2,Facility1,0.025607912
27-09-2023,Customer2,Facility1,0.025607912
28-09-2023,Customer2,Facility1,0.025607912
29-09-2023,Customer2,Facility1,0.025607912
30-09-2023,Customer2,Facility1,0.025607912
01-10-2023,Customer2,Facility1,0.025607912
02-10-2023,Customer2,Facility1,0.025607912
03-10-2023,Customer2,Facility1,0.025607912
04-10-2023,Customer2,Facility1,0.025607912
05-10-2023,Customer2,Facility1,0.025607912
06-10-2023,Customer2,Facility1,0.025607912
07-10-2023,Customer2,Facility1,0.025607912
08-10-2023,Customer2,Facility1,0.025607912
09-10-2023,Customer2,Facility1,0.025607912
10-10-2023,Customer2,Facility1,0.025607912
11-10-2023,Customer2,Facility1,0.025607912
12-10-2023,Customer2,Facility1,0.025607912
13-10-2023,Customer2,Facility1,0.025607912
14-10-2023,Customer2,Facility1,0.025607912
15-10-2023,Customer2,Facility1,0.025607912
16-10-2023,Customer2,Facility1,0.025607912
17-10-2023,Customer2,Facility1,0.025607912
18-10-2023,Customer2,Facility1,0.026835068
19-10-2023,Customer2,Facility1,0.026835068
20-10-2023,Customer2,Facility1,0.026835068
21-10-2023,Customer2,Facility1,0.026835068
22-10-2023,Customer2,Facility1,0.026835068
23-10-2023,Customer2,Facility1,0.026835068
24-10-2023,Customer2,Facility1,0.026835068
25-10-2023,Customer2,Facility1,0.03066122
26-10-2023,Customer2,Facility1,0.03066122
27-10-2023,Customer2,Facility1,0.03066122
28-10-2023,Customer2,Facility1,0.03066122
29-10-2023,Customer2,Facility1,0.03066122
30-10-2023,Customer2,Facility1,0.03066122
31-10-2023,Customer2,Facility1,0.03066122
01-11-2023,Customer2,Facility1,0.03066122
02-11-2023,Customer2,Facility1,0.03066122
03-11-2023,Customer2,Facility1,0.03066122
04-11-2023,Customer2,Facility1,0.03066122
05-11-2023,Customer2,Facility1,0.03066122
06-11-2023,Customer2,Facility1,0.03066122
07-11-2023,Customer2,Facility1,0.03066122
08-11-2023,Customer2,Facility1,0.03066122
09-11-2023,Customer2,Facility1,0.031465679
10-11-2023,Customer2,Facility1,0.031465679
11-11-2023,Customer2,Facility1,0.031465679
12-11-2023,Customer2,Facility1,0.031465679
13-11-2023,Customer2,Facility1,0.034628573
14-11-2023,Customer2,Facility1,0.034628573
15-11-2023,Customer2,Facility1,0.034628573
16-11-2023,Customer2,Facility1,0.034628573
17-11-2023,Customer2,Facility1,0.034628573
18-11-2023,Customer2,Facility1,0.034628573
19-11-2023,Customer2,Facility1,0.034628573
20-11-2023,Customer2,Facility1,0.035462726
21-11-2023,Customer2,Facility1,0.03939171
22-11-2023,Customer2,Facility1,0.03939171
23-11-2023,Customer2,Facility1,0.03939171
24-11-2023,Customer2,Facility1,0.03939171
25-11-2023,Customer2,Facility1,0.03939171
26-11-2023,Customer2,Facility1,0.03939171
27-11-2023,Customer2,Facility1,0.03939171
28-11-2023,Customer2,Facility1,0.03939171
29-11-2023,Customer2,Facility1,0.03939171
30-11-2023,Customer2,Facility1,0.03939171
01-12-2023,Customer2,Facility1,0.03939171
02-12-2023,Customer2,Facility1,0.03939171
03-12-2023,Customer2,Facility1,0.03939171
04-12-2023,Customer2,Facility1,0.03939171
05-12-2023,Customer2,Facility1,0.03939171
06-12-2023,Customer2,Facility1,0.03939171
07-12-2023,Customer2,Facility1,0.03939171
08-12-2023,Customer2,Facility1,0.03939171
09-12-2023,Customer2,Facility1,0.03939171
10-12-2023,Customer2,Facility1,0.03939171
11-12-2023,Customer2,Facility1,0.03939171
12-12-2023,Customer2,Facility1,0.03939171
13-12-2023,Customer2,Facility1,0.03939171
14-12-2023,Customer2,Facility1,0.03939171
15-12-2023,Customer2,Facility1,0.03939171
16-12-2023,Customer2,Facility1,0.03939171
17-12-2023,Customer2,Facility1,0.03939171
18-12-2023,Customer2,Facility1,0.03939171
19-12-2023,Customer2,Facility1,0.03939171
20-12-2023,Customer2,Facility1,0.03939171
21-12-2023,Customer2,Facility1,0.03939171
22-12-2023,Customer2,Facility1,0.03939171
23-12-2023,Customer2,Facility1,0.03939171
24-12-2023,Customer2,Facility1,0.03939171
25-12-2023,Customer2,Facility1,0.03939171
26-12-2023,Customer2,Facility1,0.03939171
27-12-2023,Customer2,Facility1,0.04221274
28-12-2023,Customer2,Facility1,0.04221274
29-12-2023,Customer2,Facility1,0.04221274
30-12-2023,Customer2,Facility1,0.04221274
31-12-2023,Customer2,Facility1,0.04221274
01-01-2024,Customer2,Facility1,0.04221274
02-01-2024,Customer2,Facility1,0.045684935
03-01-2024,Customer2,Facility1,0.045684935
04-01-2024,Customer2,Facility1,0.048753746
05-01-2024,Customer2,Facility1,0.048753746
06-01-2024,Customer2,Facility1,0.048753746
07-01-2024,Customer2,Facility1,0.048753746
08-01-2024,Customer2,Facility1,0.048753746
09-01-2024,Customer2,Facility1,0.048753746
10-01-2024,Customer2,Facility1,0.048753746
11-01-2024,Customer2,Facility1,0.048753746
12-01-2024,Customer2,Facility1,0.048753746
13-01-2024,Customer2,Facility1,0.048753746
14-01-2024,Customer2,Facility1,0.048753746
15-01-2024,Customer2,Facility1,0.048753746
16-01-2024,Customer2,Facility1,0.048753746
17-01-2024,Customer2,Facility1,0.048753746
18-01-2024,Customer2,Facility1,0.049683441
19-01-2024,Customer2,Facility1,0.049683441
20-01-2024,Customer2,Facility1,0.049683441
21-01-2024,Customer2,Facility1,0.049683441
22-01-2024,Customer2,Facility1,0.049683441
23-01-2024,Customer2,Facility1,0.049683441
24-01-2024,Customer2,Facility1,0.049683441
25-01-2024,Customer2,Facility1,0.049683441
26-01-2024,Customer2,Facility1,0.049683441
27-01-2024,Customer2,Facility1,0.049683441
28-01-2024,Customer2,Facility1,0.049683441
29-01-2024,Customer2,Facility1,0.049683441
30-01-2024,Customer2,Facility1,0.049683441
31-01-2024,Customer2,Facility1,0.049683441
01-02-2024,Customer2,Facility1,0.049683441
02-02-2024,Customer2,Facility1,0.049683441
03-02-2024,Customer2,Facility1,0.049683441
04-02-2024,Customer2,Facility1,0.049683441
05-02-2024,Customer2,Facility1,0.049683441
06-02-2024,Customer2,Facility1,0.049683441
07-02-2024,Customer2,Facility1,0.049683441
08-02-2024,Customer2,Facility1,0.049683441
09-02-2024,Customer2,Facility1,0.049683441
10-02-2024,Customer2,Facility1,0.049683441
11-02-2024,Customer2,Facility1,0.049683441
12-02-2024,Customer2,Facility1,0.049683441
13-02-2024,Customer2,Facility1,0.049683441
14-02-2024,Customer2,Facility1,0.049683441
15-02-2024,Customer2,Facility1,0.049683441
16-02-2024,Customer2,Facility1,0.049683441
17-02-2024,Customer2,Facility1,0.049683441
18-02-2024,Customer2,Facility1,0.049683441
19-02-2024,Customer2,Facility1,0.049683441
20-02-2024,Customer2,Facility1,0.049683441
21-02-2024,Customer2,Facility1,0.049683441
22-02-2024,Customer2,Facility1,0.049683441
23-02-2024,Customer2,Facility1,0.049683441
24-02-2024,Customer2,Facility1,0.049683441
25-02-2024,Customer2,Facility1,0.052832973
26-02-2024,Customer2,Facility1,0.052832973
27-02-2024,Customer2,Facility1,0.056517479
28-02-2024,Customer2,Facility1,0.056517479
29-02-2024,Customer2,Facility1,0.056517479
01-03-2024,Customer2,Facility1,0.056517479
02-03-2024,Customer2,Facility1,0.056517479
03-03-2024,Customer2,Facility1,0.056517479
04-03-2024,Customer2,Facility1,0.056876064
05-03-2024,Customer2,Facility1,0.056876064
06-03-2024,Customer2,Facility1,0.056876064
07-03-2024,Customer2,Facility1,0.056876064
08-03-2024,Customer2,Facility1,0.056876064
09-03-2024,Customer2,Facility1,0.056876064
10-03-2024,Customer2,Facility1,0.056876064
11-03-2024,Customer2,Facility1,0.056876064
12-03-2024,Customer2,Facility1,0.056876064
13-03-2024,Customer2,Facility1,0.056876064
14-03-2024,Customer2,Facility1,0.059778818
15-03-2024,Customer2,Facility1,0.059778818
16-03-2024,Customer2,Facility1,0.059778818
17-03-2024,Customer2,Facility1,0.059778818
18-03-2024,Customer2,Facility1,0.059778818
19-03-2024,Customer2,Facility1,0.059778818
20-03-2024,Customer2,Facility1,0.059778818
21-03-2024,Customer2,Facility1,0.059778818
22-03-2024,Customer2,Facility1,0.059778818
23-03-2024,Customer2,Facility1,0.059778818
24-03-2024,Customer2,Facility1,0.059778818
25-03-2024,Customer2,Facility1,0.059778818
26-03-2024,Customer2,Facility1,0.059778818
27-03-2024,Customer2,Facility1,0.059778818
28-03-2024,Customer2,Facility1,0.069510199
29-03-2024,Customer2,Facility1,0.069510199
30-03-2024,Customer2,Facility1,0.069510199
31-03-2024,Customer2,Facility1,0.069510199
01-04-2024,Customer2,Facility1,0.069510199
02-04-2024,Customer2,Facility1,0.069510199
03-04-2024,Customer2,Facility1,0.069510199
04-04-2024,Customer2,Facility1,0.069510199
05-04-2024,Customer2,Facility1,0.069510199
06-04-2024,Customer2,Facility1,0.069510199
07-04-2024,Customer2,Facility1,0.069510199
08-04-2024,Customer2,Facility1,0.069510199
09-04-2024,Customer2,Facility1,0.069510199
10-04-2024,Customer2,Facility1,0.069510199
11-04-2024,Customer2,Facility1,0.069510199
12-04-2024,Customer2,Facility1,0.069510199
13-04-2024,Customer2,Facility1,0.069510199
14-04-2024,Customer2,Facility1,0.069510199
15-04-2024,Customer2,Facility1,0.069510199
16-04-2024,Customer2,Facility1,0.069510199
17-04-2024,Customer2,Facility1,0.069510199
18-04-2024,Customer2,Facility1,0.069510199
19-04-2024,Customer2,Facility1,0.069510199
20-04-2024,Customer2,Facility1,0.069510199
21-04-2024,Customer2,Facility1,0.069510199
22-04-2024,Customer2,Facility1,0.069510199
23-04-2024,Customer2,Facility1,0.069510199
24-04-2024,Customer2,Facility1,0.069510199
25-04-2024,Customer2,Facility1,0.069510199
26-04-2024,Customer2,Facility1,0.069510199
27-04-2024,Customer2,Facility1,0.069510199
28-04-2024,Customer2,Facility1,0.069510199
29-04-2024,Customer2,Facility1,0.069510199
30-04-2024,Customer2,Facility1,0.069510199
01-05-2024,Customer2,Facility1,0.069510199
02-05-2024,Customer2,Facility1,0.069510199
03-05-2024,Customer2,Facility1,0.074412749
04-05-2024,Customer2,Facility1,0.074412749
05-05-2024,Customer2,Facility1,0.074412749
06-05-2024,Customer2,Facility1,0.074412749
07-05-2024,Customer2,Facility1,0.079963444
08-05-2024,Customer2,Facility1,0.079963444
09-05-2024,Customer2,Facility1,0.079963444
10-05-2024,Customer2,Facility1,0.079963444
11-05-2024,Customer2,Facility1,0.079963444
12-05-2024,Customer2,Facility1,0.079963444
13-05-2024,Customer2,Facility1,0.079963444
14-05-2024,Customer2,Facility1,0.079963444
15-05-2024,Customer2,Facility1,0.079963444
16-05-2024,Customer2,Facility1,0.079963444
17-05-2024,Customer2,Facility1,0.079963444
18-05-2024,Customer2,Facility1,0.079963444
19-05-2024,Customer2,Facility1,0.079963444
20-05-2024,Customer2,Facility1,0.079963444
21-05-2024,Customer2,Facility1,0.079963444
22-05-2024,Customer2,Facility1,0.079963444
23-05-2024,Customer2,Facility1,0.079963444
24-05-2024,Customer2,Facility1,0.079963444
25-05-2024,Customer2,Facility1,0.079963444
26-05-2024,Customer2,Facility1,0.079963444
27-05-2024,Customer2,Facility1,0.079963444
28-05-2024,Customer2,Facility1,0.079963444
29-05-2024,Customer2,Facility1,0.079963444
30-05-2024,Customer2,Facility1,0.079963444
31-05-2024,Customer2,Facility1,0.079963444
01-06-2024,Customer2,Facility1,0.079963444
02-06-2024,Customer2,Facility1,0.079963444
03-06-2024,Customer2,Facility1,0.079963444
04-06-2024,Customer2,Facility1,0.079963444
05-06-2024,Customer2,Facility1,0.079963444
06-06-2024,Customer2,Facility1,0.079963444
07-06-2024,Customer2,Facility1,0.079963444
08-06-2024,Customer2,Facility1,0.079963444
09-06-2024,Customer2,Facility1,0.079963444
10-06-2024,Customer2,Facility1,0.079963444
11-06-2024,Customer2,Facility1,0.079963444
12-06-2024,Customer2,Facility1,0.081553552
13-06-2024,Customer2,Facility1,0.081553552
14-06-2024,Customer2,Facility1,0.081553552
15-06-2024,Customer2,Facility1,0.081553552
16-06-2024,Customer2,Facility1,0.081553552
17-06-2024,Customer2,Facility1,0.081553552
18-06-2024,Customer2,Facility1,0.081553552
19-06-2024,Customer2,Facility1,0.081553552
20-06-2024,Customer2,Facility1,0.081553552
21-06-2024,Customer2,Facility1,0.083489783
22-06-2024,Customer2,Facility1,0.085499467
23-06-2024,Customer2,Facility1,0.085499467
24-06-2024,Customer2,Facility1,0.085499467
25-06-2024,Customer2,Facility1,0.085499467
26-06-2024,Customer2,Facility1,0.090234792
27-06-2024,Customer2,Facility1,0.090234792
28-06-2024,Customer2,Facility1,0.090234792
29-06-2024,Customer2,Facility1,0.090234792
30-06-2024,Customer2,Facility1,0.090234792
01-07-2024,Customer2,Facility1,0.090234792
02-07-2024,Customer2,Facility1,0.090234792
03-07-2024,Customer2,Facility1,0.090234792
04-07-2024,Customer2,Facility1,0.090234792
05-07-2024,Customer2,Facility1,0.094625935
06-07-2024,Customer2,Facility1,0.094625935
07-07-2024,Customer2,Facility1,0.094625935
08-07-2024,Customer2,Facility1,0.094625935
09-07-2024,Customer2,Facility1,0.094625935
10-07-2024,Customer2,Facility1,0.094625935
11-07-2024,Customer2,Facility1,0.094625935
12-07-2024,Customer2,Facility1,0.094625935
13-07-2024,Customer2,Facility1,0.094625935
14-07-2024,Customer2,Facility1,0.094625935
15-07-2024,Customer2,Facility1,0.094625935
16-07-2024,Customer2,Facility1,0.094625935
17-07-2024,Customer2,Facility1,0.094625935
18-07-2024,Customer2,Facility1,0.094625935
19-07-2024,Customer2,Facility1,0.094625935
20-07-2024,Customer2,Facility1,0.094625935
21-07-2024,Customer2,Facility1,0.095432679
22-07-2024,Customer2,Facility1,0.095432679
23-07-2024,Customer2,Facility1,0.095432679
24-07-2024,Customer2,Facility1,0.095432679
25-07-2024,Customer2,Facility1,0.095432679
26-07-2024,Customer2,Facility1,0.095432679
27-07-2024,Customer2,Facility1,0.095432679
28-07-2024,Customer2,Facility1,0.096981009
29-07-2024,Customer2,Facility1,0.096981009
30-07-2024,Customer2,Facility1,0.096981009
31-07-2024,Customer2,Facility1,0.096981009
01-08-2024,Customer2,Facility1,0.096981009
02-08-2024,Customer2,Facility1,0.096981009
03-08-2024,Customer2,Facility1,0.096981009
04-08-2024,Customer2,Facility1,0.096981009
05-08-2024,Customer2,Facility1,0.098300365
06-08-2024,Customer2,Facility1,0.098300365
07-08-2024,Customer2,Facility1,0.098300365
08-08-2024,Customer2,Facility1,0.100542282
09-08-2024,Customer2,Facility1,0.100542282
10-08-2024,Customer2,Facility1,0.100542282
11-08-2024,Customer2,Facility1,0.100542282
12-08-2024,Customer2,Facility1,0.100542282
13-08-2024,Customer2,Facility1,0.100542282
14-08-2024,Customer2,Facility1,0.100542282
15-08-2024,Customer2,Facility1,0.100542282
16-08-2024,Customer2,Facility1,0.100542282
17-08-2024,Customer2,Facility1,0.100542282
18-08-2024,Customer2,Facility1,0.100542282
19-08-2024,Customer2,Facility1,0.100542282
20-08-2024,Customer2,Facility1,0.100542282
21-08-2024,Customer2,Facility1,0.100542282
22-08-2024,Customer2,Facility1,0.104074412
23-08-2024,Customer2,Facility1,0.104074412
24-08-2024,Customer2,Facility1,0.104074412
25-08-2024,Customer2,Facility1,0.104074412
26-08-2024,Customer2,Facility1,0.104074412
27-08-2024,Customer2,Facility1,0.104074412
28-08-2024,Customer2,Facility1,0.104074412
